OrderID,CustomerID,OrderDate,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Country
1004394,CUST0485,2025-03-16,Coffee Maker,Appliances,5,59.99,299.95,UPI,UK
1004395,CUST0877,2025-01-12,Bookshelf,Furniture,2,89.99,179.98,Debit Card,Germany
1004396,CUST0083,2024-12-28,Air Fryer,Appliances,1,99.99,99.99,Credit Card,India
1004397,CUST0718,2025-01-27,Air Fryer,Appliances,5,99.99,499.95,Debit Card,France
1004398,CUST0214,2025-04-17,Laptop,Electronics,5,799.99,3999.95,PayPal,France
1004399,CUST0689,2025-04-19,Vacuum Cleaner,Appliances,3,149.99,449.97,UPI,Canada
1004400,CUST0089,2025-01-20,Monitor,Electronics,1,199.99,199.99,Credit Card,USA
1004401,CUST0378,2025-01-06,Monitor,Electronics,1,199.99,199.99,Debit Card,Canada
1004402,CUST0464,2025-03-08,Desk Chair,Furniture,3,129.99,389.97,Debit Card,USA
1004403,CUST0509,2025-02-09,Monitor,Electronics,2,199.99,399.98,Credit Card,Canada
1004404,CUST0244,2025-02-04,Desk Chair,Furniture,2,129.99,259.98,PayPal,Germany
1004405,CUST0717,2025-05-02,Coffee Maker,Appliances,1,59.99,59.99,Debit Card,Germany
1004406,CUST0323,2025-06-07,Tablet,Electronics,5,299.99,1499.95,Debit Card,Germany
1004407,CUST0840,2025-03-03,Air Fryer,Appliances,5,99.99,499.95,UPI,UK
1004408,CUST0937,2025-05-01,Monitor,Electronics,5,199.99,999.95,Credit Card,UK
1004409,CUST0442,2025-02-07,Air Fryer,Appliances,3,99.99,299.97,Credit Card,Germany
1004410,CUST0070,2025-05-10,Coffee Maker,Appliances,3,59.99,179.97,PayPal,USA
1004411,CUST0261,2025-05-30,Desk Chair,Furniture,1,129.99,129.99,Debit Card,UK
1004412,CUST0431,2024-12-20,Coffee Maker,Appliances,1,59.99,59.99,Credit Card,Canada
1004413,CUST0510,2025-04-28,Laptop,Electronics,2,799.99,1599.98,Credit Card,Germany
1004414,CUST0147,2024-12-22,Bookshelf,Furniture,2,89.99,179.98,UPI,France
1004415,CUST0757,2025-03-04,Laptop,Electronics,4,799.99,3199.96,Credit Card,UK
1004416,CUST0657,2025-01-13,Laptop,Electronics,2,799.99,1599.98,PayPal,UK
1004417,CUST0005,2025-05-10,Desk Chair,Furniture,1,129.99,129.99,PayPal,India
1004418,CUST0351,2025-05-06,Coffee Maker,Appliances,4,59.99,239.96,Credit Card,Germany
1004419,CUST0463,2025-05-08,Tablet,Electronics,4,299.99,1199.96,UPI,Germany
1004420,CUST0324,2024-12-31,Vacuum Cleaner,Appliances,3,149.99,449.97,UPI,France
1004421,CUST0473,2025-04-27,Smartphone,Electronics,5,599.49,2997.45,Credit Card,Germany
1004422,CUST0600,2025-01-23,Air Fryer,Appliances,2,99.99,199.98,Debit Card,France
1004423,CUST0573,2025-04-27,Laptop,Electronics,2,799.99,1599.98,PayPal,UK
1004424,CUST0475,2025-02-27,Smartphone,Electronics,5,599.49,2997.45,PayPal,Germany
1004425,CUST0536,2025-04-21,Bookshelf,Furniture,1,89.99,89.99,Debit Card,UK
1004426,CUST0468,2024-12-16,Air Fryer,Appliances,4,99.99,399.96,UPI,Canada
1004427,CUST0313,2025-03-02,Vacuum Cleaner,Appliances,5,149.99,749.95,Debit Card,India
1004428,CUST0503,2025-04-27,Smartphone,Electronics,4,599.49,2397.96,Debit Card,France
1004429,CUST0075,2025-03-13,Desk Chair,Furniture,4,129.99,519.96,Debit Card,USA
1004430,CUST0956,2025-06-04,Desk Chair,Furniture,4,129.99,519.96,Credit Card,UK
1004431,CUST0838,2025-03-05,Smartphone,Electronics,2,599.49,1198.98,UPI,Germany
1004432,CUST0730,2025-04-11,Air Fryer,Appliances,2,99.99,199.98,PayPal,UK
1004433,CUST0273,2025-02-04,Smartphone,Electronics,3,599.49,1798.47,Credit Card,USA
1004434,CUST0833,2025-02-06,Vacuum Cleaner,Appliances,4,149.99,599.96,PayPal,France
1004435,CUST0255,2025-04-02,Coffee Maker,Appliances,4,59.99,239.96,Credit Card,USA
1004436,CUST0510,2024-12-17,Bookshelf,Furniture,1,89.99,89.99,UPI,France
1004437,CUST0786,2025-05-27,Monitor,Electronics,3,199.99,599.97,Credit Card,UK
1004438,CUST0127,2025-03-13,Tablet,Electronics,4,299.99,1199.96,UPI,UK
1004439,CUST0552,2025-01-24,Smartphone,Electronics,4,599.49,2397.96,Debit Card,UK
1004440,CUST0219,2025-04-03,Desk Chair,Furniture,3,129.99,389.97,UPI,Germany
1004441,CUST0807,2025-01-14,Monitor,Electronics,2,199.99,399.98,PayPal,USA
1004442,CUST0848,2025-05-18,Desk Chair,Furniture,2,129.99,259.98,PayPal,USA
1004443,CUST0622,2025-05-14,Tablet,Electronics,3,299.99,899.97,UPI,Canada
1004444,CUST0118,2025-01-18,Monitor,Electronics,5,199.99,999.95,Debit Card,UK
1004445,CUST0796,2024-12-30,Headphones,Electronics,4,89.99,359.96,UPI,UK
1004446,CUST0315,2025-04-02,Air Fryer,Appliances,1,99.99,99.99,UPI,Germany
1004447,CUST0091,2025-02-06,Smartphone,Electronics,4,599.49,2397.96,PayPal,UK
1004448,CUST0278,2025-01-09,Monitor,Electronics,5,199.99,999.95,Credit Card,USA
1004449,CUST0945,2025-01-28,Air Fryer,Appliances,5,99.99,499.95,Credit Card,France
1004450,CUST0214,2024-12-31,Desk Chair,Furniture,3,129.99,389.97,Debit Card,India
1004451,CUST0806,2025-05-01,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,USA
1004452,CUST0645,2024-12-11,Coffee Maker,Appliances,5,59.99,299.95,UPI,Canada
1004453,CUST0387,2024-12-17,Desk Chair,Furniture,2,129.99,259.98,Debit Card,USA
1004454,CUST0334,2025-04-30,Desk Chair,Furniture,4,129.99,519.96,UPI,UK
1004455,CUST0328,2025-03-05,Air Fryer,Appliances,5,99.99,499.95,Debit Card,UK
1004456,CUST0754,2025-03-27,Coffee Maker,Appliances,2,59.99,119.98,UPI,Germany
1004457,CUST0232,2025-02-14,Coffee Maker,Appliances,4,59.99,239.96,PayPal,UK
1004458,CUST0122,2024-12-26,Air Fryer,Appliances,2,99.99,199.98,UPI,UK
1004459,CUST0330,2025-01-07,Desk Chair,Furniture,1,129.99,129.99,Debit Card,Germany
1004460,CUST0203,2024-12-26,Vacuum Cleaner,Appliances,1,149.99,149.99,Debit Card,Canada
1004461,CUST0832,2025-03-31,Monitor,Electronics,4,199.99,799.96,UPI,Canada
1004462,CUST0460,2025-05-26,Vacuum Cleaner,Appliances,5,149.99,749.95,Debit Card,France
1004463,CUST0025,2025-06-07,Monitor,Electronics,2,199.99,399.98,Credit Card,France
1004464,CUST0468,2025-04-01,Headphones,Electronics,5,89.99,449.95,UPI,India
1004465,CUST0018,2024-12-20,Laptop,Electronics,1,799.99,799.99,Credit Card,Canada
1004466,CUST0059,2025-04-05,Desk Chair,Furniture,5,129.99,649.95,PayPal,UK
1004467,CUST0208,2025-04-15,Laptop,Electronics,5,799.99,3999.95,PayPal,Germany
1004468,CUST0381,2025-05-01,Monitor,Electronics,1,199.99,199.99,UPI,Canada
1004469,CUST0727,2025-01-01,Bookshelf,Furniture,3,89.99,269.97,Credit Card,USA
1004470,CUST0380,2025-01-20,Bookshelf,Furniture,5,89.99,449.95,Credit Card,Germany
1004471,CUST0112,2025-06-04,Tablet,Electronics,3,299.99,899.97,Debit Card,USA
1004472,CUST0908,2025-04-30,Laptop,Electronics,4,799.99,3199.96,Debit Card,India
1004473,CUST0868,2025-04-25,Monitor,Electronics,5,199.99,999.95,Credit Card,Germany
1004474,CUST0384,2025-05-03,Headphones,Electronics,5,89.99,449.95,PayPal,UK
1004475,CUST0947,2025-02-26,Desk Chair,Furniture,3,129.99,389.97,PayPal,USA
1004476,CUST0396,2025-01-13,Coffee Maker,Appliances,4,59.99,239.96,PayPal,UK
1004477,CUST0697,2025-04-13,Bookshelf,Furniture,3,89.99,269.97,UPI,France
1004478,CUST0599,2025-02-12,Monitor,Electronics,5,199.99,999.95,Debit Card,UK
1004479,CUST0026,2025-01-03,Monitor,Electronics,4,199.99,799.96,Debit Card,UK
1004480,CUST0314,2025-05-20,Headphones,Electronics,4,89.99,359.96,UPI,France
1004481,CUST0714,2025-03-07,Bookshelf,Furniture,5,89.99,449.95,Debit Card,USA
1004482,CUST0368,2025-02-26,Laptop,Electronics,4,799.99,3199.96,Credit Card,UK
1004483,CUST0231,2025-02-01,Laptop,Electronics,2,799.99,1599.98,UPI,Canada
1004484,CUST0763,2025-04-14,Air Fryer,Appliances,2,99.99,199.98,UPI,India
1004485,CUST0800,2025-01-13,Monitor,Electronics,4,199.99,799.96,Debit Card,Canada
1004486,CUST0174,2025-01-12,Tablet,Electronics,3,299.99,899.97,PayPal,Germany
1004487,CUST0006,2025-02-10,Smartphone,Electronics,2,599.49,1198.98,PayPal,India
1004488,CUST0410,2025-04-20,Laptop,Electronics,1,799.99,799.99,Debit Card,India
1004489,CUST0972,2025-01-28,Vacuum Cleaner,Appliances,2,149.99,299.98,UPI,India
1004490,CUST0290,2025-05-08,Laptop,Electronics,5,799.99,3999.95,Credit Card,UK
1004491,CUST0423,2025-05-23,Coffee Maker,Appliances,3,59.99,179.97,UPI,Germany
1004492,CUST0160,2025-03-19,Monitor,Electronics,2,199.99,399.98,Credit Card,UK
1004493,CUST0700,2024-12-22,Headphones,Electronics,2,89.99,179.98,Credit Card,Canada
1004494,CUST0110,2025-01-06,Desk Chair,Furniture,2,129.99,259.98,Credit Card,UK
1004495,CUST0654,2025-02-01,Desk Chair,Furniture,5,129.99,649.95,Credit Card,India
1004496,CUST0589,2025-01-26,Headphones,Electronics,5,89.99,449.95,Debit Card,Germany
1004497,CUST0480,2025-02-14,Air Fryer,Appliances,1,99.99,99.99,Credit Card,UK
1004498,CUST0022,2024-12-10,Laptop,Electronics,3,799.99,2399.97,UPI,France
1004499,CUST0465,2025-04-03,Vacuum Cleaner,Appliances,1,149.99,149.99,UPI,India
1004500,CUST0838,2025-02-16,Monitor,Electronics,3,199.99,599.97,PayPal,Canada
1004501,CUST0147,2025-01-12,Tablet,Electronics,3,299.99,899.97,UPI,Canada
1004502,CUST0780,2024-12-13,Bookshelf,Furniture,2,89.99,179.98,Credit Card,Canada
1004503,CUST0688,2025-05-13,Desk Chair,Furniture,3,129.99,389.97,Debit Card,India
1004504,CUST0051,2025-04-28,Coffee Maker,Appliances,5,59.99,299.95,PayPal,Canada
1004505,CUST0820,2025-01-21,Laptop,Electronics,3,799.99,2399.97,UPI,India
1004506,CUST0205,2025-04-18,Vacuum Cleaner,Appliances,5,149.99,749.95,Credit Card,USA
1004507,CUST0147,2025-04-07,Air Fryer,Appliances,1,99.99,99.99,Debit Card,India
1004508,CUST0258,2025-03-17,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,Canada
1004509,CUST0243,2025-02-17,Desk Chair,Furniture,3,129.99,389.97,Credit Card,India
1004510,CUST0471,2025-03-14,Headphones,Electronics,1,89.99,89.99,Credit Card,India
1004511,CUST0599,2025-03-09,Bookshelf,Furniture,2,89.99,179.98,UPI,Germany
1004512,CUST0229,2025-03-19,Smartphone,Electronics,1,599.49,599.49,UPI,USA
1004513,CUST0323,2025-03-30,Coffee Maker,Appliances,2,59.99,119.98,Debit Card,France
1004514,CUST0497,2025-02-06,Coffee Maker,Appliances,3,59.99,179.97,UPI,Canada
1004515,CUST0125,2025-04-04,Coffee Maker,Appliances,3,59.99,179.97,Credit Card,India
1004516,CUST0003,2024-12-29,Monitor,Electronics,5,199.99,999.95,Debit Card,USA
1004517,CUST0220,2025-03-14,Tablet,Electronics,3,299.99,899.97,PayPal,Germany
1004518,CUST0492,2024-12-22,Smartphone,Electronics,5,599.49,2997.45,PayPal,Canada
1004519,CUST0466,2025-05-09,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,India
1004520,CUST0522,2025-01-02,Air Fryer,Appliances,3,99.99,299.97,Debit Card,USA
1004521,CUST0451,2025-05-16,Laptop,Electronics,2,799.99,1599.98,PayPal,USA
1004522,CUST0190,2025-01-15,Air Fryer,Appliances,1,99.99,99.99,Credit Card,France
1004523,CUST0068,2025-03-07,Laptop,Electronics,1,799.99,799.99,Credit Card,UK
1004524,CUST0990,2024-12-27,Headphones,Electronics,1,89.99,89.99,Debit Card,UK
1004525,CUST0876,2025-03-22,Bookshelf,Furniture,2,89.99,179.98,Credit Card,Canada
1004526,CUST0504,2025-05-09,Bookshelf,Furniture,1,89.99,89.99,UPI,Canada
1004527,CUST0030,2025-04-07,Air Fryer,Appliances,2,99.99,199.98,UPI,Canada
1004528,CUST0853,2025-03-14,Tablet,Electronics,2,299.99,599.98,Debit Card,Germany
1004529,CUST0572,2025-04-15,Monitor,Electronics,1,199.99,199.99,Credit Card,Canada
1004530,CUST0411,2025-01-25,Smartphone,Electronics,2,599.49,1198.98,UPI,Canada
1004531,CUST0066,2025-02-13,Desk Chair,Furniture,1,129.99,129.99,Debit Card,Canada
1004532,CUST0491,2025-03-29,Bookshelf,Furniture,4,89.99,359.96,Credit Card,France
1004533,CUST0279,2024-12-22,Smartphone,Electronics,2,599.49,1198.98,Debit Card,India
1004534,CUST0157,2025-05-26,Smartphone,Electronics,5,599.49,2997.45,PayPal,France
1004535,CUST0989,2025-01-16,Air Fryer,Appliances,5,99.99,499.95,PayPal,Canada
1004536,CUST0811,2025-03-08,Vacuum Cleaner,Appliances,4,149.99,599.96,UPI,France
1004537,CUST0119,2025-05-19,Air Fryer,Appliances,2,99.99,199.98,PayPal,India
1004538,CUST0921,2024-12-24,Smartphone,Electronics,3,599.49,1798.47,Debit Card,Germany
1004539,CUST0500,2025-05-03,Vacuum Cleaner,Appliances,3,149.99,449.97,PayPal,France
1004540,CUST0799,2024-12-20,Tablet,Electronics,4,299.99,1199.96,Debit Card,USA
1004541,CUST0177,2025-03-20,Headphones,Electronics,4,89.99,359.96,UPI,USA
1004542,CUST0892,2025-05-27,Desk Chair,Furniture,5,129.99,649.95,Debit Card,France
1004543,CUST0359,2025-02-22,Smartphone,Electronics,5,599.49,2997.45,PayPal,Germany
1004544,CUST0095,2025-02-14,Tablet,Electronics,1,299.99,299.99,Credit Card,India
1004545,CUST0654,2025-04-16,Monitor,Electronics,2,199.99,399.98,PayPal,India
1004546,CUST0916,2025-05-07,Monitor,Electronics,2,199.99,399.98,Debit Card,France
1004547,CUST0081,2025-01-26,Vacuum Cleaner,Appliances,4,149.99,599.96,UPI,Canada
1004548,CUST0842,2024-12-17,Headphones,Electronics,1,89.99,89.99,Credit Card,France
1004549,CUST0875,2024-12-22,Laptop,Electronics,2,799.99,1599.98,UPI,Canada
1004550,CUST0866,2025-02-02,Smartphone,Electronics,4,599.49,2397.96,UPI,UK
1004551,CUST0831,2025-05-29,Air Fryer,Appliances,1,99.99,99.99,Credit Card,Germany
1004552,CUST0453,2025-05-31,Laptop,Electronics,1,799.99,799.99,Credit Card,UK
1004553,CUST0319,2024-12-27,Monitor,Electronics,5,199.99,999.95,Credit Card,India
1004554,CUST0783,2025-04-19,Air Fryer,Appliances,4,99.99,399.96,UPI,India
1004555,CUST0367,2025-03-15,Smartphone,Electronics,5,599.49,2997.45,UPI,UK
1004556,CUST0771,2025-01-13,Bookshelf,Furniture,4,89.99,359.96,Debit Card,USA
1004557,CUST0682,2025-03-14,Smartphone,Electronics,5,599.49,2997.45,PayPal,India
1004558,CUST0444,2025-01-23,Bookshelf,Furniture,2,89.99,179.98,Debit Card,India
1004559,CUST0466,2025-04-01,Smartphone,Electronics,3,599.49,1798.47,PayPal,France
1004560,CUST0146,2025-01-11,Bookshelf,Furniture,1,89.99,89.99,Debit Card,UK
1004561,CUST0262,2025-04-23,Bookshelf,Furniture,3,89.99,269.97,PayPal,India
1004562,CUST0415,2025-02-22,Coffee Maker,Appliances,2,59.99,119.98,Credit Card,UK
1004563,CUST0216,2024-12-28,Headphones,Electronics,2,89.99,179.98,UPI,Canada
1004564,CUST0579,2025-04-03,Smartphone,Electronics,1,599.49,599.49,Debit Card,USA
1004565,CUST0195,2025-02-12,Laptop,Electronics,4,799.99,3199.96,Credit Card,India
1004566,CUST0826,2025-03-02,Laptop,Electronics,4,799.99,3199.96,Credit Card,UK
1004567,CUST0538,2025-04-08,Monitor,Electronics,3,199.99,599.97,UPI,UK
1004568,CUST0445,2025-05-17,Desk Chair,Furniture,1,129.99,129.99,Credit Card,UK
1004569,CUST0604,2025-01-09,Bookshelf,Furniture,5,89.99,449.95,PayPal,Canada
1004570,CUST0107,2025-01-11,Vacuum Cleaner,Appliances,1,149.99,149.99,Debit Card,USA
1004571,CUST0670,2025-02-20,Vacuum Cleaner,Appliances,1,149.99,149.99,PayPal,UK
1004572,CUST0064,2025-02-08,Smartphone,Electronics,5,599.49,2997.45,Debit Card,India
1004573,CUST0685,2025-01-07,Smartphone,Electronics,3,599.49,1798.47,Debit Card,Germany
1004574,CUST0024,2025-06-07,Tablet,Electronics,5,299.99,1499.95,Credit Card,Canada
1004575,CUST0910,2025-02-27,Headphones,Electronics,2,89.99,179.98,Credit Card,Germany
1004576,CUST0936,2025-02-11,Smartphone,Electronics,2,599.49,1198.98,UPI,Canada
1004577,CUST0437,2025-02-04,Monitor,Electronics,2,199.99,399.98,Credit Card,Germany
1004578,CUST0072,2025-06-06,Monitor,Electronics,5,199.99,999.95,Debit Card,USA
1004579,CUST0507,2025-02-06,Laptop,Electronics,4,799.99,3199.96,Credit Card,France
1004580,CUST0367,2025-02-14,Air Fryer,Appliances,3,99.99,299.97,UPI,France
1004581,CUST0555,2025-04-26,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,Germany
1004582,CUST0241,2025-02-25,Bookshelf,Furniture,5,89.99,449.95,PayPal,Canada
1004583,CUST0663,2025-04-19,Smartphone,Electronics,4,599.49,2397.96,UPI,India
1004584,CUST0624,2025-03-29,Air Fryer,Appliances,2,99.99,199.98,Credit Card,UK
1004585,CUST0033,2025-03-21,Air Fryer,Appliances,4,99.99,399.96,PayPal,Germany
1004586,CUST0879,2025-01-17,Bookshelf,Furniture,4,89.99,359.96,Credit Card,Germany
1004587,CUST0418,2025-04-26,Air Fryer,Appliances,2,99.99,199.98,Credit Card,USA
1004588,CUST0886,2025-05-25,Bookshelf,Furniture,5,89.99,449.95,Credit Card,India
1004589,CUST0271,2025-01-24,Headphones,Electronics,2,89.99,179.98,PayPal,Germany
1004590,CUST0330,2025-06-01,Air Fryer,Appliances,1,99.99,99.99,PayPal,India
1004591,CUST0561,2025-02-28,Laptop,Electronics,4,799.99,3199.96,UPI,UK
1004592,CUST0882,2025-02-19,Laptop,Electronics,2,799.99,1599.98,Credit Card,UK
1004593,CUST0413,2025-04-19,Smartphone,Electronics,4,599.49,2397.96,Debit Card,UK
1004594,CUST0489,2025-06-04,Headphones,Electronics,4,89.99,359.96,UPI,India
1004595,CUST0591,2025-03-27,Desk Chair,Furniture,3,129.99,389.97,UPI,Canada
1004596,CUST0799,2025-03-13,Desk Chair,Furniture,1,129.99,129.99,PayPal,France
1004597,CUST0212,2025-06-06,Laptop,Electronics,1,799.99,799.99,Debit Card,India
1004598,CUST0333,2025-02-02,Laptop,Electronics,3,799.99,2399.97,Debit Card,Germany
1004599,CUST0884,2025-02-02,Coffee Maker,Appliances,2,59.99,119.98,UPI,USA
1004600,CUST0213,2025-01-18,Vacuum Cleaner,Appliances,1,149.99,149.99,Debit Card,Canada
1004601,CUST0129,2025-05-13,Vacuum Cleaner,Appliances,5,149.99,749.95,Credit Card,Canada
1004602,CUST0151,2024-12-13,Headphones,Electronics,5,89.99,449.95,PayPal,USA
1004603,CUST0715,2025-05-06,Desk Chair,Furniture,5,129.99,649.95,Debit Card,Germany
1004604,CUST0704,2025-04-13,Tablet,Electronics,4,299.99,1199.96,Credit Card,Canada
1004605,CUST0282,2025-01-28,Monitor,Electronics,4,199.99,799.96,PayPal,Germany
1004606,CUST0369,2025-03-19,Air Fryer,Appliances,5,99.99,499.95,UPI,USA
1004607,CUST0373,2025-03-20,Coffee Maker,Appliances,3,59.99,179.97,Credit Card,Germany
1004608,CUST0864,2025-05-25,Coffee Maker,Appliances,4,59.99,239.96,Credit Card,Canada
1004609,CUST0965,2025-01-06,Smartphone,Electronics,3,599.49,1798.47,PayPal,Canada
1004610,CUST0101,2024-12-16,Laptop,Electronics,2,799.99,1599.98,Credit Card,USA
1004611,CUST0011,2025-02-12,Smartphone,Electronics,4,599.49,2397.96,Credit Card,Germany
1004612,CUST0713,2025-01-03,Bookshelf,Furniture,4,89.99,359.96,PayPal,France
1004613,CUST0676,2025-02-14,Bookshelf,Furniture,5,89.99,449.95,PayPal,Germany
1004614,CUST0265,2025-03-24,Bookshelf,Furniture,2,89.99,179.98,Debit Card,UK
1004615,CUST0262,2025-01-20,Smartphone,Electronics,1,599.49,599.49,Debit Card,USA
1004616,CUST0760,2025-05-04,Air Fryer,Appliances,1,99.99,99.99,UPI,USA
1004617,CUST0717,2024-12-26,Coffee Maker,Appliances,2,59.99,119.98,Credit Card,Canada
1004618,CUST0110,2025-02-19,Smartphone,Electronics,3,599.49,1798.47,Credit Card,Canada
1004619,CUST0735,2025-05-24,Air Fryer,Appliances,1,99.99,99.99,UPI,USA
1004620,CUST0023,2025-04-21,Monitor,Electronics,4,199.99,799.96,Debit Card,France
1004621,CUST0500,2025-04-19,Coffee Maker,Appliances,4,59.99,239.96,UPI,USA
1004622,CUST0622,2025-05-01,Bookshelf,Furniture,1,89.99,89.99,Debit Card,UK
1004623,CUST0018,2025-01-10,Bookshelf,Furniture,4,89.99,359.96,PayPal,Germany
1004624,CUST0680,2025-05-07,Headphones,Electronics,5,89.99,449.95,Credit Card,UK
1004625,CUST0844,2025-04-13,Smartphone,Electronics,3,599.49,1798.47,PayPal,USA
1004626,CUST0636,2025-03-23,Vacuum Cleaner,Appliances,2,149.99,299.98,PayPal,USA
1004627,CUST0814,2025-05-22,Laptop,Electronics,1,799.99,799.99,Credit Card,USA
1004628,CUST0250,2025-03-27,Smartphone,Electronics,3,599.49,1798.47,PayPal,USA
1004629,CUST0338,2025-02-02,Bookshelf,Furniture,3,89.99,269.97,PayPal,UK
1004630,CUST0477,2025-04-20,Laptop,Electronics,3,799.99,2399.97,Debit Card,Canada
1004631,CUST0400,2025-03-23,Headphones,Electronics,4,89.99,359.96,UPI,India
1004632,CUST0151,2024-12-24,Desk Chair,Furniture,3,129.99,389.97,Credit Card,Germany
1004633,CUST0221,2024-12-20,Laptop,Electronics,2,799.99,1599.98,UPI,India
1004634,CUST0030,2025-04-27,Monitor,Electronics,5,199.99,999.95,Credit Card,Germany
1004635,CUST0435,2025-02-10,Smartphone,Electronics,4,599.49,2397.96,Credit Card,UK
1004636,CUST0855,2025-05-06,Headphones,Electronics,2,89.99,179.98,PayPal,India
1004637,CUST0301,2025-02-22,Bookshelf,Furniture,4,89.99,359.96,Debit Card,France
1004638,CUST0162,2025-05-15,Vacuum Cleaner,Appliances,1,149.99,149.99,Debit Card,UK
1004639,CUST0025,2025-05-15,Monitor,Electronics,5,199.99,999.95,Debit Card,India
1004640,CUST0685,2025-01-19,Laptop,Electronics,3,799.99,2399.97,Credit Card,India
1004641,CUST0675,2025-04-06,Desk Chair,Furniture,1,129.99,129.99,Debit Card,France
1004642,CUST0843,2025-03-28,Headphones,Electronics,5,89.99,449.95,Credit Card,Germany
1004643,CUST0484,2024-12-12,Desk Chair,Furniture,1,129.99,129.99,PayPal,France
1004644,CUST0323,2025-04-28,Coffee Maker,Appliances,3,59.99,179.97,Credit Card,Canada
1004645,CUST0838,2025-02-16,Bookshelf,Furniture,5,89.99,449.95,PayPal,Germany
1004646,CUST0947,2025-02-02,Laptop,Electronics,4,799.99,3199.96,Debit Card,Canada
1004647,CUST0076,2024-12-17,Smartphone,Electronics,2,599.49,1198.98,Debit Card,France
1004648,CUST0727,2025-03-17,Bookshelf,Furniture,1,89.99,89.99,Credit Card,UK
1004649,CUST0683,2025-01-05,Monitor,Electronics,4,199.99,799.96,Credit Card,Germany
1004650,CUST0358,2025-03-10,Laptop,Electronics,4,799.99,3199.96,PayPal,UK
1004651,CUST0393,2025-01-18,Smartphone,Electronics,4,599.49,2397.96,PayPal,France
1004652,CUST0616,2024-12-19,Laptop,Electronics,5,799.99,3999.95,Debit Card,Canada
1004653,CUST0214,2025-04-20,Smartphone,Electronics,1,599.49,599.49,PayPal,UK
1004654,CUST0012,2025-02-18,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,Canada
1004655,CUST0517,2025-02-28,Smartphone,Electronics,5,599.49,2997.45,UPI,France
1004656,CUST0998,2025-03-27,Smartphone,Electronics,2,599.49,1198.98,PayPal,Germany
1004657,CUST0571,2025-03-10,Smartphone,Electronics,1,599.49,599.49,UPI,Germany
1004658,CUST0845,2025-01-18,Tablet,Electronics,2,299.99,599.98,UPI,Germany
1004659,CUST0496,2025-01-31,Desk Chair,Furniture,2,129.99,259.98,UPI,Germany
1004660,CUST0554,2025-02-18,Air Fryer,Appliances,5,99.99,499.95,PayPal,India
1004661,CUST0631,2025-01-02,Air Fryer,Appliances,5,99.99,499.95,PayPal,UK
1004662,CUST0899,2024-12-24,Tablet,Electronics,2,299.99,599.98,Debit Card,Germany
1004663,CUST0945,2025-03-22,Smartphone,Electronics,5,599.49,2997.45,Credit Card,France
1004664,CUST0253,2024-12-18,Smartphone,Electronics,1,599.49,599.49,Credit Card,India
1004665,CUST0709,2025-02-19,Bookshelf,Furniture,5,89.99,449.95,Debit Card,France
1004666,CUST0659,2024-12-25,Tablet,Electronics,5,299.99,1499.95,Credit Card,USA
1004667,CUST0979,2025-03-10,Bookshelf,Furniture,5,89.99,449.95,Debit Card,UK
1004668,CUST0872,2025-04-28,Bookshelf,Furniture,4,89.99,359.96,PayPal,Germany
1004669,CUST0697,2025-01-02,Desk Chair,Furniture,1,129.99,129.99,PayPal,Canada
1004670,CUST0349,2025-01-03,Headphones,Electronics,2,89.99,179.98,UPI,UK
1004671,CUST0578,2025-03-20,Headphones,Electronics,4,89.99,359.96,UPI,India
1004672,CUST0446,2025-03-07,Laptop,Electronics,1,799.99,799.99,PayPal,USA
1004673,CUST0548,2025-04-06,Tablet,Electronics,4,299.99,1199.96,Credit Card,France
1004674,CUST0531,2025-01-14,Smartphone,Electronics,5,599.49,2997.45,Credit Card,France
1004675,CUST0542,2025-03-30,Bookshelf,Furniture,1,89.99,89.99,Debit Card,UK
1004676,CUST0496,2025-04-21,Laptop,Electronics,3,799.99,2399.97,PayPal,Germany
1004677,CUST0135,2025-01-23,Desk Chair,Furniture,5,129.99,649.95,PayPal,India
1004678,CUST0379,2024-12-22,Coffee Maker,Appliances,3,59.99,179.97,PayPal,USA
1004679,CUST0605,2025-04-28,Monitor,Electronics,1,199.99,199.99,Debit Card,France
1004680,CUST0198,2025-02-06,Vacuum Cleaner,Appliances,5,149.99,749.95,Debit Card,Germany
1004681,CUST0124,2025-05-25,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,India
1004682,CUST0713,2024-12-26,Desk Chair,Furniture,4,129.99,519.96,PayPal,France
1004683,CUST0548,2025-04-09,Vacuum Cleaner,Appliances,1,149.99,149.99,Debit Card,Germany
1004684,CUST0612,2025-02-24,Bookshelf,Furniture,2,89.99,179.98,Debit Card,Canada
1004685,CUST0983,2025-02-10,Coffee Maker,Appliances,4,59.99,239.96,Credit Card,France
1004686,CUST0746,2025-02-05,Smartphone,Electronics,1,599.49,599.49,Debit Card,Canada
1004687,CUST0459,2025-03-26,Tablet,Electronics,2,299.99,599.98,Credit Card,Canada
1004688,CUST0002,2024-12-14,Laptop,Electronics,2,799.99,1599.98,PayPal,USA
